wikidata,unapromessaID,twitter,nome,wikipediaIT,immagine,,,,,,,
Q3701773,UQ3701773,,CARDINALE Daniela,https://it.wikipedia.org/wiki/Daniela_Cardinale,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/881/original_d302881.jpg,,,,,,,
Q459645,UQ459645,renatapolverini,POLVERINI Renata,https://it.wikipedia.org/wiki/Renata_Polverini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/761/original_d305761.jpg,,,,,,,
Q15585150,UQ15585150,s_matarrese,MATARRESE Salvatore,https://it.wikipedia.org/wiki/Salvatore_Matarrese,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/830/original_d305830.jpg,,,,,,,
Q15303870,UQ15303870,PatriziaTerzoni,TERZONI Patrizia,https://it.wikipedia.org/wiki/Patrizia_Terzoni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/792/original_d305792.jpg,,,,,,,
Q15220379,UQ15220379,mirellaliuzzi,LIUZZI Mirella,https://it.wikipedia.org/wiki/Mirella_Liuzzi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/982/original_d305982.jpg,,,,,,,
Q15142814,UQ15142814,McGadda,GADDA Maria Chiara,https://it.wikipedia.org/wiki/Maria_Chiara_Gadda,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/553/original_d305553.jpg,,,,,,,
Q3624592,UQ3624592,Arturo_Scotto,SCOTTO Arturo,https://it.wikipedia.org/wiki/Arturo_Scotto,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/069/original_d302069.jpg,,,,,,,
Q16572359,UQ16572359,LiaQuartapelle,QUARTAPELLE PROCOPIO Lia,https://it.wikipedia.org/wiki/Lia_Quartapelle,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/189/original_d306189.jpg,,,,,,,
Q16528352,UQ16528352,ARISPRODANI,PRODANI Aris,https://it.wikipedia.org/wiki/Aris_Prodani,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/690/original_d305690.jpg,,,,,,,
Q16560074,UQ16560074,,MOTTOLA Giovanni Carlo Francesco,https://it.wikipedia.org/wiki/Giovanni_Mottola,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/961/original_d302961.jpg,,,,,,,
Q16525403,UQ16525403,,D'ATTORRE Alfredo,https://it.wikipedia.org/wiki/Alfredo_D'Attorre,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/131/original_d306131.jpg,,,,,,,
Q15711036,UQ15711036,vincenzopiso,PISO Vincenzo,https://it.wikipedia.org/wiki/Vincenzo_Piso,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/787/original_d302787.jpg,,,,,,,
Q15896957,UQ15896957,GiampaoloGalli,GALLI Giampaolo,https://it.wikipedia.org/wiki/Giampaolo_Galli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/167/original_d306167.jpg,,,,,,,
Q3634682,UQ3634682,BSaltamartini,SALTAMARTINI Barbara,https://it.wikipedia.org/wiki/Barbara_Saltamartini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/914/original_d302914.jpg,,,,,,,
Q3847121,UQ3847121,,ANTEZZA Maria,https://it.wikipedia.org/wiki/Maria_Antezza,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/024/original_d303024.jpg,,,,,,,
Q15300690,UQ15300690,paologandolfi,GANDOLFI Paolo,https://it.wikipedia.org/wiki/Paolo_Gandolfi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/936/original_d305936.jpg,,,,,,,
Q16586911,UQ16586911,romanopaolo,ROMANO Paolo Nicolo',https://it.wikipedia.org/wiki/Paolo_Romano_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/030/original_d306030.jpg,,,,,,,
Q15976266,UQ15976266,,NARDELLA Dario,https://it.wikipedia.org/wiki/Dario_Nardella,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/136/original_d306136.jpg,,,,,,,
Q3766909,UQ3766909,GBurtone,BURTONE Giovanni Mario Salvino,https://it.wikipedia.org/wiki/Giovanni_Burtone,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/410/original_d300410.jpg,,,,,,,
Q16556045,UQ16556045,Gallinella_F,GALLINELLA Filippo,https://it.wikipedia.org/wiki/Filippo_Gallinella,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/696/original_d305696.jpg,,,,,,,
Q3723060,UQ3723060,,PALMIZIO Elio Massimo,https://it.wikipedia.org/wiki/Elio_Massimo_Palmizio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/050/366/original_d50366.jpg,,,,,,,
Q15479551,UQ15479551,rampi,RAMPI Roberto,https://it.wikipedia.org/wiki/Roberto_Rampi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/204/original_d306204.jpg,,,,,,,
Q3852519,UQ3852519,liberidifare,BERNARDO Maurizio,https://it.wikipedia.org/wiki/Maurizio_Bernardo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/550/original_d301550.jpg,,,,,,,
Q15144066,UQ15144066,Mlucialorefice,LOREFICE Marialucia,https://it.wikipedia.org/wiki/Marialucia_Lorefice,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/082/original_d306082.jpg,,,,,,,
Q15621370,UQ15621370,BattelliM5S,BATTELLI Sergio,https://it.wikipedia.org/wiki/Sergio_Battelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/715/original_d305715.jpg,,,,,,,
Q15143077,UQ15143077,mgrocchi,ROCCHI Maria Grazia,https://it.wikipedia.org/wiki/Maria_Grazia_Rocchi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/140/original_d306140.jpg,,,,,,,
Q4013289,UQ4013289,vigarofalo,GAROFALO Vincenzo,https://it.wikipedia.org/wiki/Vincenzo_Garofalo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/956/original_d302956.jpg,,,,,,,
Q15162839,UQ15162839,manterom5s,MANTERO Matteo,https://it.wikipedia.org/wiki/Matteo_Mantero,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/712/original_d305712.jpg,,,,,,,
Q16551704,UQ16551704,simoni_elisa,SIMONI Elisa,https://it.wikipedia.org/wiki/Elisa_Simoni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/122/original_d306122.jpg,,,,,,,
Q16576905,UQ16576905,MBernini_M5S,BERNINI Massimiliano,https://it.wikipedia.org/wiki/Massimiliano_Bernini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/743/original_d305743.jpg,,,,,,,
Q16576735,UQ16576735,martinanardi4,NARDI Martina,https://it.wikipedia.org/wiki/Martina_Nardi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/193/original_d306193.jpg,,,,,,,
Q16578742,UQ16578742,MinoTaricco,TARICCO Mino,https://it.wikipedia.org/wiki/Mino_Taricco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/991/original_d305991.jpg,,,,,,,
Q3778992,UQ3778992,guglielmopicchi,PICCHI Guglielmo,https://it.wikipedia.org/wiki/Guglielmo_Picchi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/500/original_d301500.jpg,,,,,,,
Q3720230,UQ3720230,SDambruoso,DAMBRUOSO Stefano,https://it.wikipedia.org/wiki/Stefano_Dambruoso,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/218/original_d306218.jpg,,,,,,,
Q16539630,UQ16539630,chiara_201181,GAGNARLI Chiara,https://it.wikipedia.org/wiki/Chiara_Gagnarli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/096/original_d306096.jpg,,,,,,,
Q3749287,UQ3749287,francabiondelli,BIONDELLI Franca,https://it.wikipedia.org/wiki/Franca_Biondelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/028/original_d303028.jpg,,,,,,,
Q942871,UQ942871,,BALDUZZI Renato,https://it.wikipedia.org/wiki/Renato_Balduzzi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/008/original_d305008.jpg,,,,,,,
Q535055,UQ535055,angealfa,ALFANO Angelino,https://it.wikipedia.org/wiki/Angelino_Alfano,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/431/original_d300431.jpg,,,,,,,
Q3610136,UQ3610136,mazzoli2013,MAZZOLI Alessandro,https://it.wikipedia.org/wiki/Alessandro_Mazzoli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/723/original_d305723.jpg,,,,,,,
Q15143093,UQ15143093,maria_marzana,MARZANA Maria,https://it.wikipedia.org/wiki/Maria_Marzana,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/080/original_d306080.jpg,,,,,,,
Q3762746,UQ3762746,GianPiero_Scanu,SCANU Gian Piero,https://it.wikipedia.org/wiki/Gian_Piero_Scanu,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/038/700/original_d38700.jpg,,,,,,,
Q16657904,UQ16657904,,CUOMO Antonio,https://it.wikipedia.org/wiki/Antonio_Cuomo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/946/original_d302946.jpg,,,,,,,
Q3845695,UQ3845695,taglialatel,TAGLIALATELA Marcello,https://it.wikipedia.org/wiki/Marcello_Taglialatela,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/392/original_d300392.jpg,,,,,,,
Q5561197,UQ5561197,,NICOLETTI Michele,https://it.wikipedia.org/wiki/Michele_Nicoletti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/590/original_d305590.jpg,,,,,,,
Q16556315,UQ16556315,CasellatoFlo,CASELLATO Floriana,https://it.wikipedia.org/wiki/Floriana_Casellato,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/654/original_d305654.jpg,,,,,,,
Q16554147,UQ16554147,EPalazzotto,PALAZZOTTO Erasmo,https://it.wikipedia.org/wiki/Erasmo_Palazzotto,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/304/original_d306304.jpg,,,,,,,
Q11703835,UQ11703835,Greg_Fontana,FONTANA Gregorio,https://it.wikipedia.org/wiki/Gregorio_Fontana_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/439/original_d300439.jpg,,,,,,,
Q19361763,UQ19361763,boldrini_paola,BOLDRINI Paola,https://it.wikipedia.org/wiki/Paola_Boldrini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/841/original_d306841.jpg,,,,,,,
Q3119274,UQ3119274,gu_epifani,EPIFANI Ettore Guglielmo,https://it.wikipedia.org/wiki/Guglielmo_Epifani,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/837/original_d305837.jpg,,,,,,,
Q16576424,UQ16576424,mariomarazziti,MARAZZITI Mario,https://it.wikipedia.org/wiki/Mario_Marazziti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/802/original_d305802.jpg,,,,,,,
Q15479302,UQ15479302,RobertoCaonLN,CAON Roberto,https://it.wikipedia.org/wiki/Roberto_Caon,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/632/original_d305632.jpg,,,,,,,
Q15479302,UQ15479302,RobertoCaonLN,CAON Roberto,https://it.wikipedia.org/wiki/Roberto_Caon,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/632/original_d305632.jpg,,,,,,,
Q3756747,UQ3756747,GabriGiammanco,GIAMMANCO Gabriella,https://it.wikipedia.org/wiki/Gabriella_Giammanco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/957/original_d302957.jpg,,,,,,,
Q16586786,UQ16586786,PaoPinna,PINNA Paola,https://it.wikipedia.org/wiki/Paola_Pinna,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/037/original_d306037.jpg,,,,,,,
Q3763198,UQ3763198,BuonannoG,BUONANNO Gianluca,https://it.wikipedia.org/wiki/Gianluca_Buonanno,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/834/original_d302834.jpg,,,,,,,
Q4755010,UQ4755010,Andreacausin72,CAUSIN Andrea,https://it.wikipedia.org/wiki/Andrea_Causin,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/276/original_d306276.jpg,,,,,,,
Q16526326,UQ16526326,AndreaManciulli,MANCIULLI Andrea,https://it.wikipedia.org/wiki/Andrea_Manciulli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/119/original_d306119.jpg,,,,,,,
Q16525272,UQ16525272,alessiotacconi,TACCONI Alessio,https://it.wikipedia.org/wiki/Alessio_Tacconi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/245/original_d306245.jpg,,,,,,,
Q21076763,UQ21076763,,BARADELLO Maurizio,https://it.wikipedia.org/wiki/Maurizio_Baradello,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/921/original_d306921.jpg,,,,,,,
Q3732005,UQ3732005,erealacci,REALACCI Ermete,https://it.wikipedia.org/wiki/Ermete_Realacci,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/304/original_d300304.jpg,,,,,,,
Q762411,UQ762411,,COTA Roberto,https://it.wikipedia.org/wiki/Roberto_Cota,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/069/original_d301069.jpg,,,,,,,
Q3659266,UQ3659266,dellaringa_c,DELL'ARINGA Carlo,https://it.wikipedia.org/wiki/Carlo_Dell'Aringa,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/532/original_d305532.jpg,,,,,,,
Q15896993,UQ15896993,giannidalmoro,DAL MORO Gian Pietro,https://it.wikipedia.org/wiki/Gian_Pietro_Dal_Moro,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/832/original_d302832.jpg,,,,,,,
Q3779289,UQ3779289,,GALPERTI Guido,https://it.wikipedia.org/wiki/Guido_Galperti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/065/original_d303065.jpg,,,,,,,
Q15972723,UQ15972723,DarioParrini,PARRINI Dario,https://it.wikipedia.org/wiki/Dario_Parrini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/152/original_d306152.jpg,,,,,,,
Q3948237,UQ3948237,sandrogozi,GOZI Sandro,https://it.wikipedia.org/wiki/Sandro_Gozi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/128/original_d302128.jpg,,,,,,,
Q16571889,UQ16571889,digioialello,DI GIOIA Lello,https://it.wikipedia.org/wiki/Lello_Di_Gioia,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/327/original_d300327.jpg,,,,,,,
Q16571889,UQ16571889,digioialello,DI GIOIA Lello,https://it.wikipedia.org/wiki/Lello_Di_Gioia,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/327/original_d300327.jpg,,,,,,,
Q3610441,UQ3610441,,MOSCA Alessia Maria,https://it.wikipedia.org/wiki/Alessia_Mosca,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/747/original_d302747.jpg,,,,,,,
Q16559693,UQ16559693,gisasanna,SANNA Giovanna,https://it.wikipedia.org/wiki/Giovanna_Sanna,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/056/original_d306056.jpg,,,,,,,
Q3059585,UQ3059585,,ROCCELLA Eugenia,https://it.wikipedia.org/wiki/Eugenia_Roccella,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/748/original_d302748.jpg,,,,,,,
Q15972656,UQ15972656,LevaDanilo,LEVA Danilo,https://it.wikipedia.org/wiki/Danilo_Leva,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/751/original_d305751.jpg,,,,,,,
Q15144796,UQ15144796,MarisaNicchi,NICCHI Marisa,https://it.wikipedia.org/wiki/Marisa_Nicchi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/515/original_d301515.jpg,,,,,,,
Q15041811,UQ15041811,SabriCapozzolo,CAPOZZOLO Sabrina,https://it.wikipedia.org/wiki/Sabrina_Capozzolo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/954/original_d305954.jpg,,,,,,,
Q16622997,UQ16622997,w_rizzetto,RIZZETTO Walter,https://it.wikipedia.org/wiki/Walter_Rizzetto,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/688/original_d305688.jpg,,,,,,,
Q15162091,UQ15162091,MassimoPaolucc6,PAOLUCCI Massimo,https://it.wikipedia.org/wiki/Massimo_Paolucci,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/874/original_d305874.jpg,,,,,,,
Q16560831,UQ16560831,beppe_gue,GUERINI Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_Guerini_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/557/original_d305557.jpg,,,,,,,
Q16560831,UQ16560831,beppe_gue,GUERINI Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_Guerini_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/557/original_d305557.jpg,,,,,,,
Q1055165,UQ1055165,G_Castiglione,CASTIGLIONE Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_Castiglione_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/158/original_d306158.jpg,,,,,,,
Q15212443,UQ15212443,michelepelillo,PELILLO Michele,https://it.wikipedia.org/wiki/Michele_Pelillo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/924/original_d305924.jpg,,,,,,,
Q15649684,UQ15649684,,IANNUZZI Tino,https://it.wikipedia.org/wiki/Tino_Iannuzzi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/332/original_d300332.jpg,,,,,,,
Q3894445,UQ3894445,_PaoloRusso_,RUSSO Paolo,https://it.wikipedia.org/wiki/Paolo_Russo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/050/213/original_d50213.jpg,,,,,,,
Q16658089,UQ16658089,AnnalisaPanna,PANNARALE Annalisa,https://it.wikipedia.org/wiki/Annalisa_Pannarale,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/883/original_d305883.jpg,,,,,,,
Q16552184,UQ16552184,enrico_zanetti,ZANETTI Enrico,https://it.wikipedia.org/wiki/Enrico_Zanetti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/666/original_d305666.jpg,,,,,,,
Q8220408,UQ8220408,enzlat,LATTUCA Enzo,https://it.wikipedia.org/wiki/Enzo_Lattuca,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/749/original_d305749.jpg,,,,,,,
Q8047248,UQ8047248,AndreaVallascas,VALLASCAS Andrea,https://it.wikipedia.org/wiki/Andrea_Vallascas,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/034/original_d306034.jpg,,,,,,,
Q15144190,UQ15144190,M_Berlinghieri,BERLINGHIERI Marina,https://it.wikipedia.org/wiki/Marina_Berlinghieri,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/555/original_d305555.jpg,,,,,,,
Q8467023,UQ8467023,,FITZGERALD NISSOLI Fucsia,https://it.wikipedia.org/wiki/Fucsia_Nissoli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/251/original_d306251.jpg,,,,,,,
Q15961957,UQ15961957,EdoardoFanucci,FANUCCI Edoardo,https://it.wikipedia.org/wiki/Edoardo_Fanucci,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/172/original_d306172.jpg,,,,,,,
Q3610182,UQ3610182,alepaganotwit,PAGANO Alessandro,https://it.wikipedia.org/wiki/Alessandro_Pagano,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/964/original_d302964.jpg,,,,,,,
Q3767560,UQ3767560,,LEGNINI Giovanni,https://it.wikipedia.org/wiki/Giovanni_Legnini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/879/original_d300879.jpg,,,,,,,
Q16268332,UQ16268332,marcodimaio,DI MAIO Marco,https://it.wikipedia.org/wiki/Marco_Di_Maio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/850/original_d305850.jpg,,,,,,,
Q674957,UQ674957,EnricoLetta,LETTA Enrico,https://it.wikipedia.org/wiki/Enrico_Letta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/127/original_d300127.jpg,,,,,,,
Q8262071,UQ8262071,orfini,ORFINI Matteo,https://it.wikipedia.org/wiki/Matteo_Orfini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/815/original_d305815.jpg,,,,,,,
Q16389266,UQ16389266,,ATTAGUILE Angelo,https://it.wikipedia.org/wiki/Angelo_Attaguile,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/906/original_d305906.jpg,,,,,,,
Q3667470,UQ3667470,bragachiara,BRAGA Chiara,https://it.wikipedia.org/wiki/Chiara_Braga,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/754/original_d302754.jpg,,,,,,,
Q2573947,UQ2573947,renatobrunetta,BRUNETTA Renato,https://it.wikipedia.org/wiki/Renato_Brunetta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/875/original_d302875.jpg,,,,,,,
Q15844746,UQ15844746,GaetanoPiepoli1,PIEPOLI Gaetano,https://it.wikipedia.org/wiki/Gaetano_Piepoli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/834/original_d305834.jpg,,,,,,,
Q16530425,UQ16530425,Azzurra_C,CANCELLERI Azzurra Pia Maria,https://it.wikipedia.org/wiki/Azzurra_Cancelleri,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/050/original_d306050.jpg,,,,,,,
Q15120218,UQ15120218,,TARANTO Luigi,https://it.wikipedia.org/wiki/Luigi_Taranto,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/995/original_d305995.jpg,,,,,,,
Q15300636,UQ15300636,Bernini_P,BERNINI Paolo,https://it.wikipedia.org/wiki/Paolo_Bernini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/977/original_d305977.jpg,,,,,,,
Q15300636,UQ15300636,Bernini_P,BERNINI Paolo,https://it.wikipedia.org/wiki/Paolo_Bernini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/977/original_d305977.jpg,,,,,,,
Q15117684,UQ15117684,,CIMMINO Luciano,https://it.wikipedia.org/wiki/Luciano_Cimmino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/886/original_d305886.jpg,,,,,,,
Q3801917,UQ3801917,itinagli,TINAGLI Irene,https://it.wikipedia.org/wiki/Irene_Tinagli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/984/original_d305984.jpg,,,,,,,
Q16566418,UQ16566418,ManziIrene,MANZI Irene,https://it.wikipedia.org/wiki/Irene_Manzi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/771/original_d305771.jpg,,,,,,,
Q3770102,UQ3770102,G_Berretta,BERRETTA Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_Berretta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/917/original_d302917.jpg,,,,,,,
Q16165860,UQ16165860,SofiaAmoddio,AMODDIO Sofia,https://it.wikipedia.org/wiki/Sofia_Amoddio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/308/original_d306308.jpg,,,,,,,
Q13472808,UQ13472808,marcodonats,DONATI Marco,https://it.wikipedia.org/wiki/Marco_Donati,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/126/original_d306126.jpg,,,,,,,
Q597654,UQ597654,Cesaro_FI,CESARO Luigi,https://it.wikipedia.org/wiki/Luigi_Cesaro,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/050/442/original_d50442.jpg,,,,,,,
Q3845998,UQ3845998,,CAUSI Marco,https://it.wikipedia.org/wiki/Marco_Causi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/920/original_d302920.jpg,,,,,,,
Q16526948,UQ16526948,,MIOTTO Anna Margherita,https://it.wikipedia.org/wiki/Anna_Margherita_Miotto,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/830/original_d302830.jpg,,,,,,,
Q16533928,UQ16533928,MoleaBruno,MOLEA Bruno,https://it.wikipedia.org/wiki/Bruno_Molea,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/986/original_d305986.jpg,,,,,,,
Q16561995,UQ16561995,gregoriogitti,GITTI Gregorio,https://it.wikipedia.org/wiki/Gregorio_Gitti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/511/original_d305511.jpg,,,,,,,
Q3771342,UQ3771342,,ROMELE Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_Romele,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/459/original_d300459.jpg,,,,,,,
